Date,Region,City,Category,Product,Customer Type,Payment Method,Delivery Status,Salesperson,Quantity,Units Sold,Unit Price,Revenue,Return Status,Return Amount
14-05-2025,North,Delhi,Electronics,Laptop,Returning,Card,Shipped,Amit,5,5,3055.74,15278.7,Yes,11405.42
13-06-2024,East,Kolkata,Home,Chair,New,Net Banking,Pending,Karan,8,8,1794.71,14357.68,Yes,11442.26
30-06-2024,North,Delhi,Electronics,Phone,New,UPI,Delivered,Sneha,9,9,2091.44,18822.96,No,0
13-04-2025,East,Kolkata,Groceries,Oil,New,UPI,Shipped,Karan,5,5,1040.58,5202.9,No,0
07-01-2024,North,Delhi,Groceries,Milk,Returning,UPI,Delivered,Amit,9,9,743.31,6689.79,No,0
25-11-2024,East,Kolkata,Electronics,Tablet,Returning,Card,Delivered,Rohit,8,8,4553.25,36426,No,0
03-11-2025,South,Bangalore,Sports,Ball,New,Net Banking,Pending,Amit,3,3,1574.73,4724.19,No,0
30-05-2024,South,Chennai,Fashion,Shirt,Returning,Card,Delivered,Priya,5,5,1927.7,9638.5,No,0
25-03-2024,North,Delhi,Fashion,Shoes,New,Card,Shipped,Priya,5,5,4978,24890,No,0
26-05-2024,West,Pune,Sports,Bat,New,Net Banking,Delivered,Amit,1,1,4924.81,4924.81,No,0
15-09-2025,North,Delhi,Sports,Bat,Returning,Net Banking,Delivered,Amit,7,7,4765.27,33356.89,No,0
15-01-2025,East,Kolkata,Fashion,Shoes,New,Card,Shipped,Sneha,4,4,4209.18,16836.72,No,0
01-07-2025,North,Chandigarh,Home,Table,Returning,Net Banking,Shipped,Priya,9,9,143.01,1287.09,No,0
11-10-2024,South,Bangalore,Fashion,Shirt,New,Card,Shipped,Sneha,1,1,524.86,524.86,No,0
30-11-2025,East,Bhubaneswar,Sports,Bat,New,Cash,Pending,Sneha,6,6,3209.33,19255.98,No,0
22-03-2024,North,Delhi,Sports,Ball,New,Net Banking,Pending,Amit,3,3,755.11,2265.33,No,0
28-05-2025,West,Pune,Home,Chair,New,Cash,Shipped,Karan,7,7,4712.54,32987.78,No,0
09-12-2025,North,Delhi,Electronics,Phone,New,UPI,Shipped,Amit,6,6,1450.28,8701.68,No,0
06-06-2025,West,Pune,Sports,Shoes,Returning,UPI,Delivered,Sneha,8,8,3174.59,25396.72,No,0
20-01-2025,West,Pune,Home,Table,Returning,Card,Delivered,Rohit,3,3,1103.53,3310.59,No,0
07-12-2025,North,Chandigarh,Groceries,Milk,Returning,Net Banking,Delivered,Amit,6,6,1620.5,9723,No,0
15-04-2025,North,Chandigarh,Home,Lamp,Returning,UPI,Shipped,Rohit,6,6,1485.55,8913.3,No,0
28-04-2024,West,Mumbai,Home,Table,Returning,Card,Delivered,Sneha,4,4,4600.76,18403.04,Yes,8668.76
30-01-2025,East,Kolkata,Fashion,Jeans,New,UPI,Shipped,Priya,7,7,1948.29,13638.03,No,0
15-06-2025,West,Pune,Electronics,Tablet,Returning,UPI,Delivered,Amit,3,3,3237.87,9713.61,No,0
17-09-2024,South,Chennai,Groceries,Milk,Returning,Net Banking,Shipped,Karan,3,3,2758.61,8275.83,No,0
12-09-2024,East,Bhubaneswar,Home,Lamp,New,Cash,Delivered,Sneha,2,2,3805.34,7610.68,No,0
13-08-2024,West,Pune,Electronics,Phone,New,Card,Delivered,Rohit,9,9,753.39,6780.51,No,0
22-02-2024,East,Kolkata,Electronics,Laptop,New,Cash,Delivered,Priya,4,4,1569.65,6278.6,No,0
14-05-2025,South,Bangalore,Fashion,Shoes,New,Net Banking,Pending,Karan,7,7,3352.34,23466.38,No,0
20-05-2025,South,Chennai,Home,Chair,Returning,UPI,Shipped,Priya,8,8,2958.21,23665.68,No,0
29-12-2024,South,Chennai,Fashion,Shoes,New,UPI,Delivered,Amit,7,7,181.64,1271.48,No,0
06-10-2024,North,Chandigarh,Home,Lamp,New,UPI,Pending,Amit,7,7,2154.74,15083.18,No,0
15-08-2025,East,Kolkata,Groceries,Oil,New,Card,Delivered,Karan,9,9,2967.95,26711.55,No,0
14-12-2025,South,Bangalore,Groceries,Milk,Returning,Cash,Delivered,Karan,1,1,3489.43,3489.43,No,0
06-06-2024,East,Kolkata,Sports,Shoes,New,Card,Delivered,Rohit,8,8,1622.51,12980.08,No,0
23-09-2025,West,Mumbai,Home,Table,Returning,Card,Pending,Rohit,7,7,4558.66,31910.62,No,0
28-02-2024,South,Bangalore,Groceries,Rice,Returning,UPI,Pending,Rohit,9,9,4009.24,36083.16,No,0
27-12-2025,West,Mumbai,Electronics,Tablet,New,Net Banking,Delivered,Karan,4,4,4700.5,18802,No,0
07-05-2024,West,Pune,Electronics,Tablet,Returning,Cash,Shipped,Rohit,4,4,3808.95,15235.8,No,0
21-12-2025,South,Bangalore,Groceries,Rice,Returning,Net Banking,Delivered,Karan,2,2,4328.5,8657,No,0
24-04-2024,South,Chennai,Electronics,Laptop,Returning,Net Banking,Delivered,Karan,1,1,644.64,644.64,Yes,503.79
27-07-2024,East,Kolkata,Groceries,Oil,New,Card,Pending,Priya,7,7,876.4,6134.8,Yes,5264.65
09-06-2025,West,Mumbai,Electronics,Laptop,New,Card,Delivered,Priya,5,5,2068.31,10341.55,No,0
04-06-2025,East,Kolkata,Electronics,Phone,Returning,UPI,Shipped,Amit,5,5,4303.5,21517.5,No,0
05-07-2025,East,Bhubaneswar,Groceries,Oil,New,Card,Shipped,Amit,2,2,960.79,1921.58,No,0
24-08-2024,South,Bangalore,Sports,Shoes,Returning,Card,Delivered,Amit,4,4,3922.24,15688.96,No,0
07-10-2024,North,Chandigarh,Electronics,Tablet,Returning,Net Banking,Shipped,Rohit,7,7,146.76,1027.32,Yes,514.36
24-12-2024,East,Kolkata,Groceries,Milk,Returning,Card,Pending,Priya,2,2,1780.83,3561.66,No,0
19-07-2024,South,Bangalore,Groceries,Rice,Returning,UPI,Pending,Rohit,9,9,977.9,8801.1,No,0
04-10-2024,East,Bhubaneswar,Fashion,Shoes,Returning,Card,Shipped,Sneha,6,6,1824.24,10945.44,No,0
22-08-2024,North,Delhi,Fashion,Shirt,Returning,Card,Shipped,Rohit,5,5,573.8,2869,No,0
08-05-2025,East,Bhubaneswar,Electronics,Laptop,New,Net Banking,Shipped,Amit,7,7,3215.96,22511.72,No,0
04-01-2024,South,Chennai,Sports,Shoes,New,Cash,Delivered,Karan,1,1,207.05,207.05,No,0
27-10-2025,North,Delhi,Groceries,Milk,New,Cash,Shipped,Sneha,9,9,1025.09,9225.81,No,0
17-03-2025,North,Chandigarh,Groceries,Milk,Returning,UPI,Shipped,Karan,8,8,2198.92,17591.36,Yes,14544.56
29-01-2024,East,Bhubaneswar,Fashion,Shirt,New,Cash,Delivered,Priya,1,1,648.48,648.48,No,0
18-04-2024,West,Mumbai,Sports,Bat,Returning,Card,Shipped,Amit,1,1,4934.77,4934.77,No,0
01-09-2025,West,Pune,Electronics,Phone,Returning,Cash,Pending,Priya,6,6,4553.44,27320.64,No,0
27-12-2025,North,Delhi,Home,Table,Returning,Net Banking,Shipped,Rohit,5,5,4732.32,23661.6,Yes,22355.45
15-03-2024,West,Pune,Home,Chair,New,Card,Pending,Rohit,4,4,2318.84,9275.36,No,0
25-05-2024,East,Kolkata,Fashion,Shirt,New,UPI,Delivered,Karan,5,5,799.79,3998.95,No,0
07-05-2024,East,Bhubaneswar,Electronics,Tablet,New,Net Banking,Pending,Rohit,6,6,4765.51,28593.06,No,0
11-02-2024,East,Kolkata,Home,Table,Returning,Net Banking,Pending,Karan,1,1,4994.09,4994.09,Yes,3310.25
21-12-2024,North,Delhi,Electronics,Tablet,New,UPI,Delivered,Rohit,9,9,2293,20637,No,0
10-02-2024,South,Bangalore,Groceries,Oil,New,UPI,Pending,Priya,6,6,413.11,2478.66,Yes,724.49
03-02-2024,North,Delhi,Sports,Shoes,New,UPI,Delivered,Sneha,2,2,1585.78,3171.56,No,0
17-01-2024,West,Mumbai,Home,Chair,Returning,Net Banking,Shipped,Amit,7,7,2025.26,14176.82,No,0
07-11-2025,East,Bhubaneswar,Sports,Shoes,New,UPI,Shipped,Amit,1,1,4557.02,4557.02,Yes,3866.84
01-06-2024,West,Pune,Sports,Bat,New,UPI,Delivered,Karan,3,3,3430.55,10291.65,No,0
12-01-2025,South,Chennai,Fashion,Shirt,New,Cash,Shipped,Sneha,4,4,3962.18,15848.72,Yes,9942.09
10-08-2025,South,Bangalore,Fashion,Jeans,Returning,UPI,Delivered,Karan,4,4,3768.62,15074.48,No,0
21-08-2025,North,Delhi,Electronics,Phone,Returning,Card,Delivered,Amit,2,2,1508.8,3017.6,No,0
20-09-2025,West,Mumbai,Electronics,Tablet,New,Card,Delivered,Sneha,1,1,4424.82,4424.82,No,0
07-12-2024,North,Delhi,Groceries,Rice,Returning,Cash,Pending,Priya,4,4,4889.54,19558.16,No,0
27-01-2024,South,Chennai,Electronics,Phone,Returning,Cash,Shipped,Karan,4,4,3055.9,12223.6,No,0
13-10-2024,South,Chennai,Home,Lamp,Returning,UPI,Delivered,Sneha,3,3,608.41,1825.23,No,0
07-10-2025,North,Chandigarh,Electronics,Phone,New,UPI,Pending,Amit,9,9,3373.22,30358.98,No,0
16-06-2024,South,Bangalore,Home,Table,New,Net Banking,Pending,Karan,8,8,4104.24,32833.92,Yes,30094.95
01-09-2025,South,Chennai,Electronics,Tablet,Returning,Cash,Pending,Sneha,9,9,3930.72,35376.48,No,0
24-09-2024,South,Chennai,Fashion,Shirt,New,Net Banking,Delivered,Priya,3,3,2924.8,8774.4,No,0
30-03-2025,North,Chandigarh,Fashion,Shoes,New,UPI,Delivered,Karan,4,4,1267.62,5070.48,No,0
15-11-2025,South,Bangalore,Fashion,Shirt,Returning,Card,Shipped,Rohit,1,1,1256.38,1256.38,No,0
04-02-2025,North,Chandigarh,Electronics,Phone,Returning,Net Banking,Pending,Karan,7,7,2604.36,18230.52,No,0
20-04-2025,North,Delhi,Home,Table,New,Net Banking,Pending,Karan,2,2,3306.3,6612.6,No,0
02-12-2025,West,Mumbai,Home,Lamp,Returning,Card,Delivered,Sneha,2,2,4353.1,8706.2,No,0
25-09-2025,North,Chandigarh,Groceries,Milk,New,UPI,Shipped,Karan,2,2,1923.01,3846.02,No,0
11-07-2025,East,Bhubaneswar,Sports,Ball,New,Card,Delivered,Karan,6,6,1386.18,8317.08,No,0
29-07-2025,East,Kolkata,Sports,Bat,New,UPI,Delivered,Amit,9,9,1295.58,11660.22,No,0
09-05-2024,East,Bhubaneswar,Fashion,Jeans,Returning,Cash,Delivered,Sneha,3,3,2796.72,8390.16,No,0
28-12-2024,East,Kolkata,Groceries,Oil,New,Card,Delivered,Priya,4,4,4203.5,16814,No,0
05-12-2025,East,Bhubaneswar,Groceries,Oil,New,Card,Pending,Amit,2,2,2677.86,5355.72,No,0
23-11-2025,South,Chennai,Home,Chair,Returning,Cash,Pending,Rohit,7,7,685.7,4799.9,No,0
18-10-2024,West,Mumbai,Sports,Shoes,Returning,Card,Delivered,Priya,7,7,341.54,2390.78,No,0
05-01-2025,East,Kolkata,Sports,Shoes,New,Cash,Delivered,Amit,1,1,3761.76,3761.76,Yes,3606.84
29-01-2024,East,Kolkata,Home,Table,Returning,UPI,Pending,Priya,2,2,133.3,266.6,No,0
28-05-2024,South,Bangalore,Electronics,Laptop,New,Card,Pending,Rohit,7,7,2114.46,14801.22,No,0
22-10-2024,East,Bhubaneswar,Home,Table,Returning,UPI,Pending,Amit,1,1,1283.85,1283.85,No,0
11-01-2024,North,Chandigarh,Electronics,Tablet,New,Net Banking,Pending,Sneha,3,3,3075.89,9227.67,No,0
26-05-2025,North,Chandigarh,Groceries,Oil,Returning,Card,Delivered,Amit,7,7,138.06,966.42,No,0
06-11-2025,North,Delhi,Groceries,Milk,New,UPI,Delivered,Karan,3,3,1133.75,3401.25,No,0
22-04-2024,West,Pune,Electronics,Laptop,New,UPI,Delivered,Rohit,6,6,4234.68,25408.08,No,0
05-07-2024,West,Pune,Groceries,Milk,Returning,Card,Pending,Amit,3,3,4695.35,14086.05,No,0
14-08-2024,East,Kolkata,Home,Table,New,Cash,Delivered,Amit,3,3,456.06,1368.18,No,0
05-11-2024,West,Mumbai,Sports,Ball,New,Net Banking,Shipped,Amit,1,1,3139.15,3139.15,No,0
07-04-2024,South,Chennai,Sports,Ball,Returning,Net Banking,Pending,Amit,4,4,538.87,2155.48,No,0
24-02-2024,North,Delhi,Electronics,Tablet,Returning,Card,Pending,Sneha,4,4,1146.36,4585.44,No,0
14-09-2025,South,Bangalore,Sports,Ball,Returning,Net Banking,Shipped,Rohit,9,9,1165.52,10489.68,No,0
25-10-2025,North,Delhi,Home,Lamp,New,Net Banking,Pending,Rohit,8,8,4344.51,34756.08,No,0
09-02-2025,South,Chennai,Fashion,Shoes,New,Net Banking,Delivered,Rohit,3,3,4020.67,12062.01,No,0
09-03-2024,East,Kolkata,Electronics,Tablet,Returning,Card,Pending,Rohit,8,8,3611.37,28890.96,No,0
07-11-2024,West,Pune,Fashion,Shoes,Returning,Net Banking,Delivered,Karan,8,8,2579.04,20632.32,No,0
15-10-2024,West,Pune,Electronics,Laptop,New,Net Banking,Shipped,Priya,4,4,3758.36,15033.44,Yes,10757.75
01-07-2025,West,Mumbai,Groceries,Rice,Returning,Cash,Delivered,Amit,4,4,1632.89,6531.56,Yes,4972.16
27-05-2024,East,Bhubaneswar,Groceries,Rice,Returning,Cash,Shipped,Rohit,9,9,3910.82,35197.38,No,0
11-04-2025,North,Delhi,Sports,Bat,Returning,Card,Delivered,Rohit,6,6,1590.06,9540.36,No,0
31-08-2024,North,Delhi,Sports,Shoes,Returning,Card,Pending,Amit,3,3,4098.85,12296.55,No,0
05-05-2025,West,Pune,Home,Chair,Returning,Net Banking,Delivered,Priya,5,5,3495.31,17476.55,No,0
21-05-2025,West,Pune,Sports,Bat,Returning,Cash,Pending,Karan,9,9,611.64,5504.76,No,0
30-12-2024,West,Mumbai,Sports,Ball,New,UPI,Pending,Rohit,8,8,2344.02,18752.16,No,0
26-04-2025,West,Pune,Groceries,Rice,New,Cash,Pending,Sneha,6,6,2884.52,17307.12,No,0
19-07-2024,West,Mumbai,Sports,Shoes,Returning,Card,Delivered,Priya,3,3,1377.47,4132.41,No,0
02-06-2024,South,Bangalore,Sports,Ball,Returning,Card,Delivered,Rohit,7,7,953.37,6673.59,No,0
25-03-2025,West,Pune,Home,Lamp,New,UPI,Shipped,Priya,4,4,2641.86,10567.44,Yes,4082.06
15-05-2025,North,Chandigarh,Sports,Shoes,New,Cash,Delivered,Karan,7,7,1552.58,10868.06,No,0
13-03-2024,East,Kolkata,Fashion,Shirt,Returning,Net Banking,Shipped,Karan,4,4,1681.77,6727.08,No,0
13-12-2025,East,Bhubaneswar,Sports,Ball,Returning,Net Banking,Pending,Priya,9,9,2814.5,25330.5,No,0
22-10-2024,South,Chennai,Electronics,Phone,New,Cash,Pending,Priya,6,6,3567.34,21404.04,No,0
17-01-2024,East,Kolkata,Fashion,Shirt,Returning,Net Banking,Pending,Priya,6,6,1578.82,9472.92,No,0
02-10-2025,North,Chandigarh,Fashion,Jeans,New,UPI,Pending,Amit,4,4,658.43,2633.72,No,0
04-08-2024,West,Mumbai,Sports,Ball,New,UPI,Delivered,Karan,8,8,2929.03,23432.24,No,0
01-03-2024,West,Mumbai,Home,Chair,New,Card,Delivered,Karan,6,6,4053.19,24319.14,No,0
07-09-2025,South,Chennai,Sports,Ball,New,Cash,Delivered,Priya,2,2,3230.92,6461.84,No,0
11-02-2024,North,Delhi,Sports,Bat,Returning,Net Banking,Pending,Sneha,3,3,1534.01,4602.03,No,0
25-01-2024,East,Bhubaneswar,Sports,Shoes,New,Cash,Shipped,Rohit,2,2,1179.6,2359.2,No,0
08-02-2024,East,Bhubaneswar,Electronics,Tablet,Returning,UPI,Delivered,Sneha,6,6,813.03,4878.18,No,0
10-05-2024,North,Delhi,Groceries,Milk,New,UPI,Delivered,Karan,9,9,1409.01,12681.09,No,0
12-05-2025,East,Kolkata,Fashion,Shirt,Returning,Cash,Delivered,Amit,5,5,732.52,3662.6,No,0
16-08-2024,East,Kolkata,Sports,Bat,New,Card,Pending,Karan,7,7,764.74,5353.18,No,0
17-04-2024,East,Bhubaneswar,Sports,Bat,New,Card,Pending,Rohit,6,6,1994.81,11968.86,No,0
20-06-2024,West,Mumbai,Sports,Bat,New,Card,Shipped,Sneha,5,5,4191.37,20956.85,No,0
10-03-2025,South,Chennai,Fashion,Jeans,Returning,Cash,Shipped,Sneha,3,3,3706.01,11118.03,No,0
22-04-2025,West,Pune,Groceries,Rice,New,UPI,Shipped,Priya,3,3,2240.11,6720.33,No,0
11-04-2024,West,Pune,Groceries,Rice,Returning,Card,Pending,Amit,8,8,1467.74,11741.92,No,0
07-06-2025,South,Bangalore,Electronics,Phone,Returning,Card,Delivered,Sneha,1,1,4991.18,4991.18,Yes,1888.7
01-10-2024,North,Delhi,Sports,Ball,New,UPI,Shipped,Sneha,7,7,4874.75,34123.25,No,0
04-09-2025,South,Bangalore,Electronics,Tablet,New,Cash,Pending,Amit,4,4,4127.01,16508.04,No,0
13-02-2024,West,Pune,Sports,Ball,Returning,Cash,Pending,Amit,1,1,2619.71,2619.71,No,0
17-01-2024,South,Bangalore,Electronics,Phone,Returning,Net Banking,Pending,Priya,7,7,3862.59,27038.13,No,0
25-11-2024,East,Kolkata,Sports,Bat,New,UPI,Shipped,Priya,4,4,295.75,1183,No,0
22-07-2025,South,Chennai,Electronics,Phone,Returning,Cash,Delivered,Amit,2,2,414.77,829.54,No,0
11-05-2025,South,Chennai,Electronics,Laptop,New,Net Banking,Delivered,Sneha,5,5,4305.82,21529.1,No,0
12-01-2024,West,Pune,Electronics,Laptop,New,Cash,Shipped,Karan,6,6,4649.92,27899.52,No,0
13-11-2024,South,Bangalore,Electronics,Laptop,Returning,Net Banking,Shipped,Amit,4,4,2674.06,10696.24,Yes,10461.51
14-08-2025,North,Delhi,Electronics,Phone,New,Net Banking,Delivered,Amit,1,1,4907.12,4907.12,No,0
03-08-2024,West,Mumbai,Home,Chair,New,Cash,Pending,Rohit,5,5,3344.94,16724.7,No,0
04-12-2024,South,Chennai,Fashion,Shoes,Returning,Card,Shipped,Sneha,8,8,1780.95,14247.6,No,0
22-10-2025,South,Chennai,Fashion,Shoes,New,UPI,Pending,Karan,1,1,158.4,158.4,No,0
21-03-2024,East,Kolkata,Electronics,Tablet,New,Card,Pending,Amit,8,8,4917.02,39336.16,No,0
27-12-2025,North,Chandigarh,Sports,Ball,Returning,Net Banking,Pending,Amit,2,2,3386.75,6773.5,No,0
29-04-2025,East,Kolkata,Sports,Ball,New,Net Banking,Delivered,Priya,6,6,4210.31,25261.86,No,0
08-01-2025,South,Chennai,Sports,Bat,New,Net Banking,Pending,Priya,8,8,2286.13,18289.04,No,0
10-12-2025,North,Chandigarh,Fashion,Shirt,New,Card,Delivered,Karan,6,6,599.21,3595.26,No,0
18-07-2024,North,Delhi,Sports,Bat,Returning,Card,Delivered,Sneha,5,5,3824.17,19120.85,Yes,16730.42
20-06-2025,South,Chennai,Sports,Shoes,New,Net Banking,Delivered,Rohit,2,2,1777.74,3555.48,No,0
10-04-2025,East,Bhubaneswar,Home,Lamp,Returning,Net Banking,Shipped,Amit,6,6,1014.29,6085.74,No,0
29-03-2024,East,Bhubaneswar,Sports,Ball,New,UPI,Pending,Sneha,6,6,2065.63,12393.78,No,0
24-09-2024,North,Chandigarh,Home,Lamp,Returning,UPI,Shipped,Amit,9,9,4217.71,37959.39,Yes,9080.03
16-10-2025,North,Delhi,Groceries,Milk,New,Net Banking,Shipped,Amit,6,6,1093.98,6563.88,No,0
24-07-2025,North,Chandigarh,Fashion,Jeans,New,Net Banking,Delivered,Priya,9,9,1813.11,16317.99,No,0
03-05-2025,East,Bhubaneswar,Fashion,Shoes,Returning,Net Banking,Pending,Karan,8,8,4836.14,38689.12,No,0
21-06-2025,West,Pune,Home,Table,New,UPI,Shipped,Amit,1,1,3165.68,3165.68,No,0
16-02-2024,West,Pune,Electronics,Phone,Returning,Net Banking,Delivered,Karan,7,7,3466.01,24262.07,No,0
14-10-2024,East,Bhubaneswar,Home,Table,New,UPI,Delivered,Sneha,4,4,1490.61,5962.44,No,0
16-01-2024,West,Pune,Electronics,Phone,Returning,Net Banking,Shipped,Priya,2,2,3413.36,6826.72,No,0
11-12-2025,West,Mumbai,Groceries,Milk,Returning,Card,Pending,Karan,1,1,479.32,479.32,No,0
04-02-2025,East,Bhubaneswar,Fashion,Shoes,Returning,Net Banking,Shipped,Amit,9,9,617.69,5559.21,No,0
26-03-2024,West,Mumbai,Sports,Bat,Returning,Card,Shipped,Priya,6,6,3906.78,23440.68,Yes,17072.1
06-09-2024,South,Bangalore,Sports,Ball,New,Net Banking,Delivered,Priya,2,2,375.45,750.9,No,0
25-01-2025,East,Kolkata,Sports,Shoes,New,Net Banking,Shipped,Amit,7,7,4756.5,33295.5,No,0
30-11-2024,East,Kolkata,Groceries,Milk,Returning,Cash,Shipped,Karan,1,1,1639.39,1639.39,No,0
20-09-2025,West,Pune,Fashion,Shoes,New,Cash,Delivered,Amit,4,4,4774.29,19097.16,No,0
02-06-2025,East,Bhubaneswar,Fashion,Jeans,New,Net Banking,Delivered,Rohit,3,3,3589.88,10769.64,No,0
16-05-2024,West,Mumbai,Sports,Ball,New,Cash,Shipped,Sneha,6,6,3144.01,18864.06,Yes,11070.56
18-11-2025,South,Bangalore,Electronics,Laptop,Returning,Cash,Shipped,Priya,8,8,806.78,6454.24,No,0
12-05-2025,East,Kolkata,Fashion,Shirt,New,UPI,Shipped,Sneha,4,4,4567.75,18271,No,0
27-12-2025,West,Mumbai,Fashion,Shoes,Returning,Cash,Shipped,Amit,1,1,1341.56,1341.56,No,0
21-04-2025,South,Bangalore,Sports,Shoes,Returning,Card,Delivered,Priya,9,9,1818.81,16369.29,No,0
16-08-2025,East,Bhubaneswar,Home,Table,Returning,Cash,Delivered,Rohit,3,3,4567,13701,No,0
10-08-2024,South,Bangalore,Sports,Bat,New,Cash,Shipped,Priya,2,2,4921.26,9842.52,No,0
06-01-2025,South,Bangalore,Groceries,Oil,Returning,UPI,Pending,Priya,2,2,2866.51,5733.02,No,0
05-02-2025,West,Pune,Groceries,Milk,Returning,Cash,Shipped,Amit,3,3,1368.91,4106.73,No,0
18-03-2025,East,Kolkata,Sports,Bat,Returning,Card,Delivered,Rohit,1,1,607.03,607.03,No,0
04-05-2025,East,Bhubaneswar,Sports,Shoes,New,Net Banking,Pending,Priya,9,9,3107.05,27963.45,No,0
06-09-2025,South,Chennai,Sports,Shoes,New,UPI,Pending,Rohit,4,4,2319.13,9276.52,No,0
29-09-2024,North,Chandigarh,Groceries,Oil,Returning,UPI,Pending,Sneha,1,1,2398.39,2398.39,Yes,2049.78
09-06-2025,South,Chennai,Fashion,Shirt,Returning,Net Banking,Pending,Sneha,4,4,804.95,3219.8,No,0
07-06-2024,North,Chandigarh,Groceries,Oil,New,Card,Delivered,Priya,3,3,3998.33,11994.99,No,0
31-05-2024,East,Kolkata,Fashion,Shirt,New,Card,Delivered,Priya,6,6,2316.6,13899.6,No,0
11-09-2025,North,Chandigarh,Sports,Shoes,New,Net Banking,Pending,Priya,5,5,578.29,2891.45,No,0
06-07-2024,South,Bangalore,Fashion,Shirt,Returning,Card,Delivered,Sneha,4,4,1260.56,5042.24,No,0
07-04-2024,North,Delhi,Sports,Shoes,Returning,Net Banking,Delivered,Rohit,9,9,1892.91,17036.19,No,0
10-05-2024,East,Bhubaneswar,Electronics,Tablet,New,Card,Pending,Sneha,4,4,3445.09,13780.36,No,0
19-06-2024,East,Bhubaneswar,Sports,Ball,New,Net Banking,Shipped,Sneha,7,7,603.56,4224.92,No,0
01-07-2024,North,Chandigarh,Sports,Ball,Returning,UPI,Shipped,Sneha,1,1,4465.77,4465.77,No,0
29-12-2024,South,Bangalore,Home,Chair,New,Net Banking,Pending,Sneha,9,9,2181.44,19632.96,No,0
08-02-2024,North,Chandigarh,Home,Lamp,Returning,Net Banking,Delivered,Priya,2,2,3489.71,6979.42,No,0
10-06-2025,East,Bhubaneswar,Home,Table,New,Card,Shipped,Sneha,1,1,4929.44,4929.44,No,0
11-05-2025,East,Kolkata,Home,Chair,Returning,Card,Pending,Priya,3,3,4012.92,12038.76,No,0
30-05-2025,East,Kolkata,Fashion,Jeans,New,Net Banking,Pending,Priya,3,3,4299.78,12899.34,No,0
14-12-2024,West,Mumbai,Electronics,Tablet,Returning,UPI,Pending,Priya,4,4,3190.11,12760.44,No,0
31-01-2025,South,Bangalore,Home,Lamp,Returning,UPI,Shipped,Priya,7,7,483.68,3385.76,No,0
22-12-2025,North,Delhi,Groceries,Rice,New,UPI,Shipped,Priya,1,1,4768.89,4768.89,No,0
09-06-2024,North,Delhi,Electronics,Tablet,Returning,Cash,Pending,Rohit,1,1,1338.9,1338.9,Yes,554.84
16-01-2024,South,Bangalore,Sports,Ball,New,Net Banking,Delivered,Amit,9,9,118.14,1063.26,No,0
07-05-2025,East,Kolkata,Fashion,Shoes,New,Cash,Delivered,Amit,9,9,1360.05,12240.45,No,0
01-03-2025,East,Kolkata,Groceries,Milk,New,Card,Shipped,Amit,4,4,3171.09,12684.36,No,0
17-04-2024,North,Chandigarh,Groceries,Oil,New,UPI,Delivered,Karan,7,7,1251.65,8761.55,No,0
25-03-2025,South,Bangalore,Electronics,Tablet,Returning,Card,Pending,Priya,3,3,4355.91,13067.73,No,0
06-11-2024,West,Pune,Electronics,Tablet,New,Cash,Shipped,Rohit,6,6,182.87,1097.22,No,0
18-06-2024,West,Pune,Electronics,Phone,Returning,Cash,Shipped,Priya,4,4,4116.42,16465.68,No,0
29-06-2025,East,Kolkata,Electronics,Tablet,New,UPI,Shipped,Rohit,6,6,476.3,2857.8,No,0
17-02-2025,East,Bhubaneswar,Home,Chair,New,Card,Pending,Amit,1,1,4830.7,4830.7,No,0
07-09-2024,West,Pune,Groceries,Milk,New,Card,Delivered,Priya,2,2,3996.04,7992.08,No,0
20-05-2024,North,Delhi,Electronics,Tablet,Returning,Net Banking,Shipped,Amit,9,9,402.64,3623.76,No,0
30-09-2024,North,Delhi,Home,Lamp,Returning,Card,Delivered,Rohit,3,3,590.76,1772.28,No,0
19-02-2025,East,Bhubaneswar,Groceries,Milk,New,Card,Delivered,Priya,3,3,1098.4,3295.2,No,0
30-08-2025,West,Pune,Groceries,Rice,Returning,Card,Pending,Karan,9,9,1776.91,15992.19,No,0
08-02-2024,East,Kolkata,Groceries,Oil,New,Card,Delivered,Priya,4,4,2139.19,8556.76,No,0
29-01-2024,South,Chennai,Electronics,Tablet,New,Cash,Shipped,Karan,3,3,4122.16,12366.48,No,0
21-04-2025,West,Mumbai,Fashion,Jeans,Returning,Card,Pending,Priya,6,6,377.47,2264.82,No,0
13-11-2024,East,Kolkata,Electronics,Laptop,New,Net Banking,Delivered,Amit,2,2,1294.17,2588.34,No,0
01-09-2024,North,Chandigarh,Electronics,Laptop,Returning,Cash,Shipped,Karan,5,5,2284.84,11424.2,No,0
27-11-2025,West,Pune,Sports,Shoes,Returning,UPI,Delivered,Sneha,8,8,952.42,7619.36,No,0
28-09-2024,East,Bhubaneswar,Groceries,Milk,Returning,Cash,Delivered,Rohit,5,5,2550.17,12750.85,No,0
15-03-2025,South,Chennai,Sports,Bat,Returning,Card,Pending,Amit,6,6,2720.52,16323.12,No,0
26-08-2024,North,Delhi,Home,Table,Returning,Cash,Pending,Rohit,9,9,4098.68,36888.12,No,0
11-01-2025,South,Chennai,Groceries,Milk,New,Cash,Delivered,Amit,1,1,4444.32,4444.32,No,0
22-09-2024,West,Pune,Sports,Shoes,Returning,UPI,Delivered,Amit,2,2,1319.11,2638.22,No,0
